candidate_id,candidate_name,county_fips,latitude,longitude
HRSA-HCSD-BPS-H80-039106,Kintegra at Gamewell Elementary,37027,35.86874024,-81.59725911
HRSA-HCSD-BPS-H80-039107,Kintegra at Whitnel Elementary,37027,35.88997256,-81.52142644
HRSA-HCSD-BPS-H80-039108,Kintegra at South Caldwell High,37027,35.82152091,-81.45097068
HRSA-HCSD-BPS-H80-039109,Kintegra at Kings Mountain Middle,37045,35.23030999,-81.37417996
HRSA-HCSD-BPS-H80-039110,Kintegra at Asheboro High School,37151,35.68928256,-79.81949869
HRSA-HCSD-BPS-H80-039111,Kintegra at Hudson Middle School,37027,35.84791741,-81.47891402
HRSA-HCSD-BPS-H80-039112,Kintegra at West Caldwell High,37027,35.88678744,-81.59178246
HRSA-HCSD-BPS-H80-039177,Kintegra at Chapel Grove Elementary,37071,35.20728788,-81.24879968
HRSA-HCSD-BPS-H80-039178,Kintegra at Cherryville High,37071,35.38956708,-81.37985224
HRSA-HCSD-BPS-H80-039179,Kintegra at Mt. Holly Middle,37071,35.29706867,-81.02366251
HRSA-HCSD-BPS-H80-039180,Kintegra at W.B. Beam Intermediate,37071,35.38188121,-81.37558611
HRSA-HCSD-BPS-H80-039181,Kintegra at East Gaston High,37071,35.31577188,-81.07554406
HRSA-HCSD-BPS-H80-039182,Kintegra at Pinewood Elementary,37071,35.32909822,-80.99919306
HRSA-HCSD-BPS-H80-039183,Kintegra at Cherryville Elementary,37071,35.37872404,-81.37180838
HRSA-HCSD-BPS-H80-039184,Kintegra at Springfield Elementary,37071,35.347949,-81.09623345
HRSA-HCSD-BPS-H80-039185,Kintegra at Kiser Elementary,37071,35.36115542,-81.09267968
HRSA-HCSD-BPS-H80-039186,Kintegra at Chavis Middle,37071,35.3718567,-81.37565719
HRSA-HCSD-BPS-H80-039187,Kintegra at Sadler Elementary,37071,35.25883583,-81.25970236
HRSA-HCSD-BPS-H80-039188,Kintegra at Stanley Middle,37071,35.3669255,-81.10431344
HRSA-HCSD-BPS-H80-039189,Kintegra at Catawba Heights Elementary,37071,35.27443661,-81.03724279
HRSA-HCSD-BPS-H80-039190,Kintegra at Rankin Elementary,37071,35.29785841,-81.02021001
HRSA-HCSD-BPS-H80-039191,Kintegra at Community Public Charter School,37071,35.37309081,-81.09463091
HRSA-HCSD-BPS-H80-039192,Trojan Health Center,37005,36.50898772,-81.12621803
HRSA-HCSD-BPS-H80-039203,Blue Ridge Health - Innovative High School,37089,35.306834,-82.41969003
HRSA-HCSD-BPS-H80-039222,Contentnea Health JH Rose,37147,35.59197839,-77.38570104
HRSA-HCSD-BPS-H80-039242,Blue Ridge Health - Dana Elementary,37089,35.33887228,-82.37409616
HRSA-HCSD-BPS-H80-039243,Blue Ridge Health - Hendersonville Middle,37089,35.32211778,-82.47205488
HRSA-HCSD-BPS-H80-039244,Blue Ridge Health - Blue Ridge School and Early College,37099,35.12919159,-83.12072551
HRSA-HCSD-BPS-H80-039246,Blue Ridge Health - Upward Elementary,37089,35.2950661,-82.39397251
HRSA-HCSD-BPS-H80-039262,Roanoke River Orthopedics,37117,35.84651277,-77.04881929
HRSA-HCSD-BPS-H80-039283,Blowing Rock School,37189,36.13158952,-81.67700035
HRSA-HCSD-BPS-H80-039284,Watauga High School,37189,36.2165059,-81.65100002
HRSA-HCSD-BPS-H80-039285,Avery County High School,37011,36.06783747,-81.91955167
HRSA-HCSD-BPS-H80-039286,Avery County Middle School,37011,36.06744356,-81.9164466
HRSA-HCSD-BPS-H80-039343,North Carolina Farmworkers' Project,37085,35.30830918,-78.61361767
HRSA-HCSD-BPS-H80-039429,Blue Ridge Health - Brevard Academy,37175,35.27014754,-82.68552117
HRSA-HCSD-BPS-H80-039434,Agape Health Services Mobile Unit,37013,35.54652312,-77.05339998
HRSA-HCSD-BPS-H80-039435,Hertford County High School Based Health Center,37091,36.29473743,-76.99859675
HRSA-HCSD-BPS-H80-039467,Contentnea Health Diabetology,37147,35.61716286,-77.40823067
HRSA-HCSD-BPS-H80-039627,Kintegra at South Asheboro Middle,37151,35.69018558,-79.82108195
HRSA-HCSD-BPS-H80-039628,Kintegra at Grover Elementary,37045,35.17419998,-81.44684997
HRSA-HCSD-BPS-H80-039629,Kintegra at CaroMont Women Health - Belmont,37071,35.2587759,-81.03389464
HRSA-HCSD-BPS-H80-039703,Piedmont Health Mobile Unit # 2,37001,36.10072588,-79.41744377
HRSA-HCSD-BPS-H80-039710,Chapel Hill Community Health Center,37135,35.93042032,-79.03048802
HRSA-HCSD-BPS-H80-039720,Advance Axcess,37183,35.82779301,-78.58577206
HRSA-HCSD-BPS-H80-039725,GOSHEN MEDICAL CENTER - BEULAVILLE MOBILE UNIT,37061,34.92943378,-77.7696803
HRSA-HCSD-BPS-H80-039743,Sanford Community Health Center,37105,35.4664166,-79.18530839
HRSA-HCSD-BPS-H80-039841,GOSHEN MEDICAL CENTER - ROCKINGHAM,37153,34.91302719,-79.72925582
HRSA-HCSD-BPS-H80-039953,Kintegra at Lincolnton High School,37109,35.4791731,-81.26063476
HRSA-HCSD-BPS-H80-039954,Kintegra at Lincolnton Middle,37109,35.52024966,-81.26540532
HRSA-HCSD-BPS-H80-040031,Blue Ridge Health - Hendersonville Elementary School,37089,35.322904,-82.47512802
HRSA-HCSD-BPS-H80-040032,Blue Ridge Health - Glenn C Marlow Elementary School,37089,35.40691699,-82.54660001
HRSA-HCSD-BPS-H80-040033,Blue Ridge Health - Atkinson Elementary School,37089,35.28419901,-82.49271501
HRSA-HCSD-BPS-H80-040034,Blue Ridge Health - Etowah Elementary School,37089,35.31485699,-82.58783402
HRSA-HCSD-BPS-H80-040076,Kintegra at Granite Falls Middle,37027,35.79942768,-81.43736585
HRSA-HCSD-BPS-H80-040085,Kintegra at William Lenoir Middle,37027,35.92431251,-81.4965078
HRSA-HCSD-BPS-H80-040086,TAPM Dental-High Point,37081,35.92415493,-79.98641918
HRSA-HCSD-BPS-H80-040148,Agape Health Services - Carolina Avenue,37013,35.55734311,-77.0594
HRSA-HCSD-BPS-H80-040176,Kintegra Pediatrics Behavioral Health Family Dentistry,37045,35.27796057,-81.53264562
HRSA-HCSD-BPS-H80-040238,Advance CarePlex - Holly Springs,37183,35.66848056,-78.79836026
HRSA-HCSD-BPS-H80-040312,Kintegra at Lyle Creek Elementary,37035,35.74875526,-81.19958098
HRSA-HCSD-BPS-H80-040326,"Gateway Community Health Centers, Inc. Elizabeth City Site",37139,36.32086349,-76.21776263
HRSA-HCSD-BPS-H80-040343,Kintegra Family Medicine - X-Ray Drive,37071,35.27558111,-81.13802344
HRSA-HCSD-BPS-H80-040379,Aulander Dental and Primary Care,37015,36.23220295,-77.10218224
HRSA-HCSD-BPS-H80-040462,GOSHEN MEDICAL CENTER - NEW BERN,37049,35.09416379,-77.12897501
HRSA-HCSD-BPS-H80-040484,Iredell Psychiatry,37097,35.79806055,-80.87676346
HRSA-HCSD-BPS-H80-040500,High Country Community Health at Surry Medical Ministries,37171,36.48669802,-80.6109604
HRSA-HCSD-BPS-H80-040571,Resource Center at Salvation Army,37025,35.41480721,-80.57448026
HRSA-HCSD-BPS-H80-040810,KIPP Pride High School-KIPP Halifax,37083,36.36769239,-77.68117913
HRSA-HCSD-BPS-H80-040818,Hardin Park Elementary School,37189,36.22232202,-81.66200001
HRSA-HCSD-BPS-H80-040831,Dental Mobile Unit,37119,35.22417146,-80.89610068
HRSA-HCSD-BPS-H80-040894,Kintegra at Catawba Elementary,37035,35.69723782,-81.07336167
HRSA-HCSD-BPS-H80-040895,Kintegra at Maiden Elementary,37035,35.57839086,-81.21083041
HRSA-HCSD-BPS-H80-040896,Kintegra at Snow Creek Elementary,37035,35.78096235,-81.26768645
HRSA-HCSD-BPS-H80-040925,Kintegra at Balfour Elementary,37151,35.74576066,-79.82175401
HRSA-HCSD-BPS-H80-040949,CRCHC at Winston-Salem Preparatory Academy,37067,36.10982062,-80.22257092
HRSA-HCSD-BPS-H80-040998,Vecinos Health Hub,37113,35.19831258,-83.36059085
HRSA-HCSD-BPS-H80-041008,Iredell Pediatrics,37097,35.79851548,-80.88097939
HRSA-HCSD-BPS-H80-041009,Kintegra at Gardner Park Elementary,37071,35.25070999,-81.13279003
HRSA-HCSD-BPS-H80-041012,CRCHC at Shelter Health Services,37119,35.23984981,-80.83705168
HRSA-HCSD-BPS-H80-041021,Kintegra at Blackburn Elementary,37035,35.6150023,-81.33142773
HRSA-HCSD-BPS-H80-041022,Kintegra at Forbush High School,37197,36.14325851,-80.55679998
HRSA-HCSD-BPS-H80-041023,Kintegra at Banoak Elementary School,37035,35.58225094,-81.41657613
HRSA-HCSD-BPS-H80-041024,Kintegra at Clyde Campbell Elementary,37035,35.77744229,-81.28714772
HRSA-HCSD-BPS-H80-041025,Kintegra at Mountain View Elementary,37035,35.66281511,-81.38534298
HRSA-HCSD-BPS-H80-041026,Kintegra at Startown Elementary,37035,35.63906067,-81.26979718
HRSA-HCSD-BPS-H80-041027,Kintegra at Sherrills Ford Elementary,37035,35.62151831,-80.98772485
HRSA-HCSD-BPS-H80-041028,Kintegra at Tuttle Elementary,37035,35.5892378,-81.15749351
HRSA-HCSD-BPS-H80-041029,GOSHEN MEDICAL CENTER - ROCKINGHAM MOBILE UNIT 2,37153,34.91302719,-79.72925582
HRSA-HCSD-BPS-H80-041031,Blue Ridge Health - Hall Fletcher Academy,37021,35.57483094,-82.57500301
HRSA-HCSD-BPS-H80-041033,Pardee BlueMD 106 Long Shoals,37021,35.48275192,-82.53814476
HRSA-HCSD-BPS-H80-041034,Blue Ridge Health - Scott's Creek Elementary School,37099,35.40909297,-83.1778408
HRSA-HCSD-BPS-H80-041037,Piedmont Central School Based Behavioral Health,37135,36.08004919,-79.11448407
HRSA-HCSD-BPS-H80-041038,Piedmont Gravelly Hill School Based Behavioral Health,37135,36.07163829,-79.19904574
HRSA-HCSD-BPS-H80-041052,Pardee BlueMD North Broad,37175,35.23723386,-82.73198784
HRSA-HCSD-BPS-H80-041082,Kintegra at Guy B. Teachey Elementary,37151,35.67350656,-79.80866776
HRSA-HCSD-BPS-H80-041083,Kintegra at Lindley Park Elementary,37151,35.70203734,-79.80683581
HRSA-HCSD-BPS-H80-041084,Kintegra at Hunter Huss High School,37071,35.24031287,-81.20653016
HRSA-HCSD-BPS-H80-041085,Kintegra at Cramerton Middle,37071,35.22297072,-81.08637306
HRSA-HCSD-BPS-H80-041086,Kintegra at W.A. Bass Elementary,37071,35.18830635,-81.13390499
HRSA-HCSD-BPS-H80-041087,Kintegra at Grier Middle School,37071,35.25350431,-81.15476822
HRSA-HCSD-BPS-H80-041088,Kintegra at Donna Lee Loflin Elementary,37151,35.70176937,-79.81989331
HRSA-HCSD-BPS-H80-041089,Kintegra at Lingerfeldt Elementary,37071,35.24066625,-81.19194657
HRSA-HCSD-BPS-H80-041090,Kintegra at Lowell Elementary,37071,35.27818001,-81.09055002
HRSA-HCSD-BPS-H80-041091,Kintegra at Sherwood Elementary,37071,35.24937681,-81.1547098
HRSA-HCSD-BPS-H80-041092,Kintegra at Charles W McCrary Elementary,37151,35.71249301,-79.81827342
HRSA-HCSD-BPS-H80-041093,Kintegra at Robinson Elementary,37071,35.21313962,-81.16413793
HRSA-HCSD-BPS-H80-041108,Kintegra at Webb Street School,37071,35.26404263,-81.21200463
HRSA-HCSD-BPS-H80-041109,Kintegra at East Rutherford Middle,37161,35.36127052,-81.83070551
HRSA-HCSD-BPS-H80-041110,Kintegra at York Chester Middle School,37071,35.25547569,-81.19243457
HRSA-HCSD-BPS-H80-041111,Kintegra at Ashbrook High School,37071,35.24312781,-81.12731506
HRSA-HCSD-BPS-H80-041112,Kintegra at Forestview High School,37071,35.18346194,-81.13563058
HRSA-HCSD-BPS-H80-041113,Kintegra at Highland School of Technology,37071,35.28040825,-81.19068836
HRSA-HCSD-BPS-H80-041144,Kintegra at Paisley Magnet,37067,36.11269465,-80.26009502
HRSA-HCSD-BPS-H80-041145,Pardee BlueMD Turtle Creek,37021,35.50734141,-82.52488166
HRSA-HCSD-BPS-H80-041227,"Pardee BlueMD 807 N Justice Street, Suite D",37089,35.32101501,-82.46869701
HRSA-HCSD-BPS-H80-041268,Kintegra at Southwest Middle School,37071,35.23118142,-81.20771176
HRSA-HCSD-BPS-H80-041269,Kintegra at Chase Middle,37161,35.27024461,-81.84613458
HRSA-HCSD-BPS-H80-041270,Kintegra at Hudson Elementary,37027,35.8492783,-81.48278336
HRSA-HCSD-BPS-H80-041271,Kintegra at R-S Middle,37161,35.39921477,-81.97462095
HRSA-HCSD-BPS-H80-041294,AppHealthCare Mobile Outreach,37005,36.49243573,-81.14592657
HRSA-HCSD-BPS-H80-041300,Kintegra at Griffith Elementary,37067,36.04083102,-80.2633726
HRSA-HCSD-BPS-H80-041301,Kintegra at East Forsyth High,37067,36.11772517,-80.15026913
HRSA-HCSD-BPS-H80-041302,Kintegra at Speas Elementary,37067,36.13065024,-80.2960849
HRSA-HCSD-BPS-H80-041303,Kintegra at East Forysth Middle,37067,36.13320295,-80.12903206
HRSA-HCSD-BPS-H80-041308,Kintegra at Pumpkin Center Primary,37109,35.51754943,-81.13618998
HRSA-HCSD-BPS-H80-041309,Kintegra at Hawks Nest STEAM Academy,37071,35.2153296,-81.1617936
HRSA-HCSD-BPS-H80-041349,Mobile Medical Unit 2,37027,35.92668668,-81.67573737
HRSA-HCSD-BPS-H80-041350,Kintegra Family Medicine - Collettsville,37027,35.92668668,-81.67573737
HRSA-HCSD-BPS-H80-041361,Kintegra Family Medicine-Happy Valley,37027,35.98917208,-81.55324711
HRSA-HCSD-BPS-H80-041369,Kintegra at Pumpkin Center Intermediate,37109,35.51693919,-81.13511081
HRSA-HCSD-BPS-H80-041385,Kintegra at Turning Point Academy,37119,35.27390159,-80.95057064
HRSA-HCSD-BPS-H80-041386,Kintegra at Sawmills Elementary,37027,35.81882609,-81.47900999
HRSA-HCSD-BPS-H80-041387,Kintegra at Kings Creek Elementary,37027,35.99202345,-81.40071916
HRSA-HCSD-BPS-H80-041388,Kintegra at Elizabeth Lane Elementary,37119,35.11261001,-80.74738996
HRSA-HCSD-BPS-H80-041389,Kintegra at Pinewood Elementary - Clt,37119,35.16601359,-80.86431432
HRSA-HCSD-BPS-H80-041390,Kintegra at Montclaire Elementary,37119,35.15228998,-80.86728998
HRSA-HCSD-BPS-H80-041391,Kintegra at Turning Point Middle,37119,35.2950112,-80.79657346
HRSA-HCSD-BPS-H80-041392,MedNorth Health Center,37129,34.22346086,-77.9430598
HRSA-HCSD-BPS-H80-041418,Pardee BlueMD Neurology 2775 Hendersonville Rd Suite 250,37089,35.4436366,-82.50679586
HRSA-HCSD-BPS-H80-041455,Pardee BlueMD Rheumatology 705B Sixth Avenue West,37089,35.31888492,-82.46871519
HRSA-HCSD-BPS-H80-041458,Kintegra at Heritage Middle,37023,35.75911626,-81.58118137
HRSA-HCSD-BPS-H80-041459,Kintegra at Flat Rock MIddle,37067,36.00991496,-80.30303141
HRSA-HCSD-BPS-H80-041460,Kintegra at Jimmy C Draughn High,37023,35.76637092,-81.54377444
HRSA-HCSD-BPS-H80-041461,Kintegra at Kimmel Farm Elementary,37067,36.00814072,-80.30296737
HRSA-HCSD-BPS-H80-041462,Kintegra at East Burke Middle,37023,35.7153468,-81.46808242
HRSA-HCSD-BPS-H80-041463,Kintegrea at Drexel Elementary,37023,35.74953675,-81.60864207
HRSA-HCSD-BPS-H80-041496,Kintegra at Gamewell Middle,37027,35.87122623,-81.59868764
HRSA-HCSD-BPS-H80-041497,Kintegra at Hibriten High,37027,35.92594698,-81.49476504
HRSA-HCSD-BPS-H80-041498,Kintegra at Valmead Elementary,37027,35.93713187,-81.54056769
HRSA-HCSD-BPS-H80-041499,Kintegra at Collettsville Elementary,37027,35.9269176,-81.67297888
HRSA-HCSD-BPS-H80-041500,Kintegra at Happy Valley Elementary,37027,35.99533879,-81.56037438
HRSA-HCSD-BPS-H80-041501,Kintegra at Dudley Shoals Elementary,37027,35.85607405,-81.39215948
HRSA-HCSD-BPS-H80-041502,Kintegra at Lower Creek Elementary,37027,35.92251937,-81.51162892
HRSA-HCSD-BPS-H80-041503,Kintegra at Davenport Elementary,37027,35.91171023,-81.5396399
HRSA-HCSD-BPS-H80-041504,Kintegra at Rama Road Elementary,37119,35.16954258,-80.77203024
HRSA-HCSD-BPS-H80-041516,Appalachian Mountain Health Mobile Medical RV,37021,35.61376266,-82.63823676
HRSA-HCSD-BPS-H80-041517,CRCHC at Charlotte Rescue Mission,37119,35.22950039,-80.8564707
HRSA-HCSD-BPS-H80-041547,Blue Ridge Health - Polk County High School,37149,35.26535565,-82.18559848
HRSA-HCSD-BPS-H80-041548,Blue Ridge Health - Rugby Middle School,37089,35.35865399,-82.51459497
HRSA-HCSD-BPS-H80-041549,Blue Ridge Health - Flat Rock Middle School,37089,35.27048299,-82.43006004
HRSA-HCSD-BPS-H80-041550,Blue Ridge Health - West Henderson High School,37089,35.36586201,-82.51490099
HRSA-HCSD-BPS-H80-041585,North Cove Elementary School,37111,35.78954001,-82.03417998
HRSA-HCSD-BPS-H80-041587,CRCHC at Ashley Academy,37067,36.11753755,-80.22181697
HRSA-HCSD-BPS-H80-041588,CRCHC at North Forsyth Magnet High School,37067,36.17433814,-80.28184279
HRSA-HCSD-BPS-H80-041590,CRCHC at Moore Magnet Elementary School,37067,36.08765702,-80.2862728
HRSA-HCSD-BPS-H80-041591,CRCHC at Petree Elementary School,37067,36.11307913,-80.19117097
HRSA-HCSD-BPS-H80-041592,CRCHC at Mineral Springs Schools,37067,36.15681116,-80.23629804
HRSA-HCSD-BPS-H80-041594,United Health Centers @ Kernersville Road,37067,36.077391,-80.1780983
HRSA-HCSD-BPS-H80-041621,Blue Ridge Health - TC Henderson Elementary School,37175,35.13026179,-82.88757004
HRSA-HCSD-BPS-H80-041658,Blue Ridge Health-Brevard Pharmacy,37175,35.23552215,-82.73378417
HRSA-HCSD-BPS-LAL-009754,Mars Hill Medical Center,37115,35.82799711,-82.54645508
HRSA-HCSD-BPS-LAL-009755,Hot Springs Medical Center,37115,35.89287941,-82.82951237
HRSA-HCSD-BPS-LAL-009756,Mashburn Medical Center,37115,35.80596146,-82.65212255
HRSA-HCSD-BPS-LAL-009757,Laurel Medical Center,37115,35.93369655,-82.74245239
HRSA-HCSD-BPS-LAL-021687,Black River Family Practice,37141,34.54960063,-77.92099175
HRSA-HCSD-BPS-LAL-021689,Maple Hill Medical Center,37141,34.67237431,-77.70987139
HRSA-HCSD-BPS-LAL-021691,Black River Health Center,37141,34.52732585,-78.17100398
HRSA-HCSD-BPS-LAL-034891,MAHEC OBGYN Specialists,37021,35.56068208,-82.54290996
HRSA-HCSD-BPS-LAL-034893,MAHEC Family Health Center at Givens,37021,35.50413348,-82.51070853
HRSA-HCSD-BPS-LAL-034895,MAHEC Health Center at Enka/Candler,37021,35.54748427,-82.65784362
HRSA-HCSD-BPS-LAL-034896,MAHEC  Health Center at Cane Creek,37021,35.48295703,-82.43862651
HRSA-HCSD-BPS-LAL-034897,MAHEC Health Center at Deerfield,37021,35.51167125,-82.53451322
HRSA-HCSD-BPS-LAL-034898,MAHEC Health Center at Newbridge,37021,35.63642812,-82.57569921
HRSA-HCSD-BPS-LAL-034899,MAHEC Center for Psychiatry and Mental Wellness,37021,35.561265,-82.5440183
HRSA-HCSD-BPS-LAL-034900,MAHEC Health Center at Biltmore (FM/IM/Dental),37021,35.56155476,-82.54356048
HRSA-HCSD-BPS-LAL-035195,NeighborHealth Center Susanne Berger Clinic,37183,35.8165955,-78.70566379
HRSA-HCSD-BPS-LAL-036353,AMG1 Harris Blvd,37119,35.2346693,-80.73392971
HRSA-HCSD-BPS-LAL-036354,AMG3 Monroe Rd,37119,35.13803241,-80.73797456
HRSA-HCSD-BPS-LAL-036355,AMG4 Dallas,37071,35.31626649,-81.16209627
HRSA-HCSD-BPS-LAL-036804,MAHEC at A.C. Reynolds Middle School,37021,35.54678312,-82.47629428
HRSA-HCSD-BPS-LAL-036805,MAHEC at Charles C. Bell Elementary School,37021,35.59049785,-82.49335154
HRSA-HCSD-BPS-LAL-036806,MAHEC at East McDowell Middle,37111,35.68710666,-81.99613469
HRSA-HCSD-BPS-LAL-036809,MAHEC at Weaverville Elementary School,37021,35.68957743,-82.5627982
HRSA-HCSD-BPS-LAL-036810,MAHEC at West Marion Elementary,37111,35.62183313,-82.06014553
HRSA-HCSD-BPS-LAL-036811,MAHEC at Nebo Elementary,37111,35.71496999,-81.92922003
HRSA-HCSD-BPS-LAL-036812,MAHEC at West McDowell Middle,37111,35.69879339,-82.03832823
HRSA-HCSD-BPS-LAL-037041,MAHEC at Eastfield Global Magnet,37111,35.68621001,-81.98635997
HRSA-HCSD-BPS-LAL-037042,MAHEC at McDowell Academy & Early College,37111,35.65624998,-81.96208003
HRSA-HCSD-BPS-LAL-037043,MAHEC at McDowell High School,37111,35.69652012,-82.03627538
HRSA-HCSD-BPS-LAL-037045,MAHEC at Estes Elementary,37021,35.48788998,-82.53987646
HRSA-HCSD-BPS-LAL-037046,MAHEC at Fairview Elementary,37021,35.52407831,-82.41090504
HRSA-HCSD-BPS-LAL-037048,MAHEC at Old Fort Elementary,37111,35.62574941,-82.17933602
HRSA-HCSD-BPS-LAL-037090,MAEHC at Asheville High,37021,35.57236398,-82.55197096
HRSA-HCSD-BPS-LAL-037091,MAHEC at Koontz Intermediate,37021,35.48406624,-82.53863292
HRSA-HCSD-BPS-LAL-037094,MAHEC at Nesbitt Discovery Academy,37021,35.60635209,-82.58327335
HRSA-HCSD-BPS-LAL-037277,MAHEC at A.C. Reynolds High School,37021,35.55119231,-82.47484022
HRSA-HCSD-BPS-LAL-037781,MAHEC at Haw Creek Elementary,37021,35.59571009,-82.50354862
HRSA-HCSD-BPS-LAL-037785,MAHEC at Cane Creek Middle,37021,35.48535257,-82.43364682
HRSA-HCSD-BPS-LAL-037788,MAHEC at Evergreen Community Charter,37021,35.60240757,-82.49829124
HRSA-HCSD-BPS-LAL-037790,MAHEC at Barnardsville Elementary,37021,35.77549328,-82.45983507
HRSA-HCSD-BPS-LAL-037796,MAHEC at Asheville Middle,37021,35.58554423,-82.56177754
HRSA-HCSD-BPS-LAL-037801,MAHEC at Hall Fletcher Elementary,37021,35.57483094,-82.57500301
HRSA-HCSD-BPS-LAL-037802,MAHEC at William Randolph,37021,35.59818636,-82.56098117
HRSA-HCSD-BPS-LAL-038106,MAHEC Women's Care at Brevard,37175,35.25708358,-82.71127993
HRSA-HCSD-BPS-LAL-038107,MAHEC OB/GYN Specialists Franklin,37113,35.18326002,-83.377976
HRSA-HCSD-BPS-LAL-038108,MAHEC Dental Health Center at Columbus,37149,35.23780597,-82.2141728
HRSA-HCSD-BPS-LAL-038210,MAHEC at Madison High School,37115,35.81370263,-82.67385712
HRSA-HCSD-BPS-LAL-038212,MAHEC at North Buncombe Elementary School,37021,35.74412975,-82.56929703
HRSA-HCSD-BPS-LAL-038214,AMG - Randolph Rd,37119,35.20548921,-80.81987523
HRSA-HCSD-BPS-LAL-038217,AMG - N Tryon Rd,37119,35.29693389,-80.7549387
HRSA-HCSD-BPS-LAL-038218,MAHEC at Weaverville Primary School,37021,35.69487832,-82.56035203
HRSA-HCSD-BPS-LAL-038219,MAHEC at Valley Springs Middle,37021,35.48287337,-82.54014334
HRSA-HCSD-BPS-LAL-038220,MAHEC at Oakley Elementary School,37021,35.56462778,-82.51256235
HRSA-HCSD-BPS-LAL-038221,MAHEC at T.C. Roberson High,37021,35.48591026,-82.53433938
HRSA-HCSD-BPS-LAL-038222,MAHEC at North Buncombe Middle School,37021,35.71698789,-82.55941719
HRSA-HCSD-BPS-LAL-038224,MAHEC at North Buncombe High School,37021,35.739808,-82.55761969
HRSA-HCSD-BPS-LAL-038228,MAHEC at North Windy Ridge Intermediate School,37021,35.72533962,-82.5527369
HRSA-HCSD-BPS-LAL-038410,MAHEC at Glenwood Elementary School,37111,35.61349771,-81.98192552
HRSA-HCSD-BPS-LAL-038411,MAHEC at Avery's Creek Elementary School,37021,35.47677022,-82.5779852
HRSA-HCSD-BPS-LAL-038412,MAHEC at Ira B. Jones Elementary,37021,35.62985931,-82.54880964
HRSA-HCSD-BPS-LAL-038413,MAHEC at Madison Early College High School,37115,35.81394464,-82.67570914
HRSA-HCSD-BPS-LAL-038415,MAHEC at Madison Middle School,37115,35.84074829,-82.71588629
HRSA-HCSD-BPS-LAL-038416,MAHEC at Glen Arden Elementary,37021,35.4701978,-82.49685408
HRSA-HCSD-BPS-LAL-038417,MAHEC at Foothills Community School,37111,35.65881554,-82.02846506
HRSA-HCSD-BPS-LAL-038418,MAHEC at Lucy S. Herring Elementary School,37021,35.57790534,-82.60103854
HRSA-HCSD-BPS-LAL-038419,MAHEC at Isaac Dickson Elementary School,37021,35.59430805,-82.56410335
HRSA-HCSD-BPS-LAL-039562,Temporary Site - Mountain Area Health Education Center,37021,35.48529273,-82.55424883
HRSA-HCSD-BPS-LAL-039736,MAHEC Health Center at Cullowhee,37099,35.30644357,-83.20206282
HRSA-HCSD-BPS-LAL-039993,AMG Charlotte Park Drive,37119,35.1814274,-80.8901196
HRSA-HCSD-BPS-LAL-040801,MAHEC at Candler Elementary School,37021,35.53902031,-82.70083641
HRSA-HCSD-BPS-LAL-040802,MAHEC at Buncombe County Early College,37021,35.57006331,-82.55345079
HRSA-HCSD-BPS-LAL-041160,MAHEC at Emma Elementary School,37021,35.59831984,-82.59250618
HRSA-HCSD-BPS-LAL-041162,MAHEC at Clyde A Erwin High School,37021,35.61950678,-82.62615282
HRSA-HCSD-BPS-LAL-041164,MAHEC at Enka High School,37021,35.52994346,-82.66582604
HRSA-HCSD-BPS-LAL-041169,MAHEC at Clyde A Erwin Middle School,37021,35.61788081,-82.62999056
HRSA-HCSD-BPS-LAL-041485,BDIHS Durham- Address Typo,37063,35.90920728,-78.929649
HRSA-HCSD-BPS-LAL-041486,BDIHS Wake Forest,37183,35.9662975,-78.52157548
