candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-008055,Rural Health Group at Norlina,37185,36.44515119,-78.19231773,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=110 Division St, Norlina, NC, 27563-9041. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008059,BRUCE DRYSDALE ELEMENTARY SCHOOL,37089,35.32158376,-82.46088759,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=271 Bearcat Boulevard, Hendersonville, NC, 28792-4577. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008118,Rural Health Group at Whitakers,37065,36.105118,-77.71257799,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=105 SE Railroad St, Whitakers, NC, 27891-8897. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008191,Rural Health Group at Henderson and Dental,37181,36.33823423,-78.42740002,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=100 W Parkview Dr, Henderson, NC, 27536-5923. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008439,Holton Wellness Center,37063,35.98956001,-78.87879996,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=401 N Driver St, Durham, NC, 27703-3007. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008576,NORTH HENDERSON HIGH SCHOOL,37089,35.36083701,-82.42221399,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=35 Fruitland Rd, Hendersonville, NC, 28792-8509. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008610,Minnie Jones Health Center,37021,35.58574761,-82.55192771,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=257 Biltmore Ave, Asheville, NC, 28801-4120. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008613,"Vecinos, Inc. (mobile van)",37099,35.30644357,-83.20206282,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=3971 Little Savannah Rd, Cullowhee, NC, 28723-5804. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008712,GOSHEN MEDICAL CENTER - WALLACE,37061,34.74734503,-77.96039156,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=110 Eastwood Dr, Wallace, NC, 28466-9201. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008741,Kintegra Behavioral Health - Gastonia,37071,35.25849988,-81.18024971,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=409 S Oakland St, Gastonia, NC, 28052-4312. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008766,Kintegra Pediatric Dentistry - Gastonia,37071,35.27747785,-81.14170142,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=890 Summit Crossing Pl, Gastonia, NC, 28054-2192. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008820,GOSHEN MEDICAL CENTER - CLINTON DENTAL SERVICES,37163,35.0163801,-78.34459998,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=908 N US 421 Hwy, Clinton, NC, 28328-0410. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-008898,GOSHEN MEDICAL CENTER - WARSAW WELLNESS CENTER,37061,34.998846,-78.09024182,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=113 S Pine St, Warsaw, NC, 28398-1924. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-009334,GOSHEN MEDICAL CENTER - FREMONT,37191,35.54311654,-77.9743771,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=109 S Sycamore St, Fremont, NC, 27830-8710. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-010150,Agape Community Health Clinic - Williamston,37117,35.83807383,-77.06872965,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1130 Godwin Dr, Williamston, NC, 27892-6828. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-010157,Kintegra Family Medicine - Highland,37071,35.27128744,-81.19466407,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=609 N Highland St, Gastonia, NC, 28052-2179. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-010660,Prospect Hill Community Health Center,37033,36.2491183,-79.18466818,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=322 Main St, Prospect Hill, NC, 27314-9438. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011111,GOSHEN MEDICAL CENTER - NEW RIVER,37133,34.75056967,-77.41376725,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1200 Hargett Street, Jacksonville, NC, 28540-5933. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011361,GOSHEN MEDICAL CENTER - ROSEWOOD,37191,35.42495208,-78.06165073,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=104 Adair Dr APT A, Goldsboro, NC, 27530-4516. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011576,Bakersville Community Health Center,37121,36.01588191,-82.1572073,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=86 N Mitchell Ave, Bakersville, NC, 28705-6502. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011614,United Health Centers,37067,36.07832382,-80.18163823,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3009A Waughtown St, Winston Salem, NC, 27107. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011640,OIC Family Medical Center,37065,35.92915528,-77.7738104,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=111 S Fairview Rd, Rocky Mount, NC, 27801-6971. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011674,Kintegra Family Medicine - Lexington,37057,35.82656493,-80.24868977,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=420 N Salisbury St, Lexington, NC, 27292-3548. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011720,Rural Health Group at Enfield,37083,36.17939134,-77.66618483,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=114 Market St, Enfield, NC, 27823-1423. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-011994,Sylvan Community Health Center,37001,35.87998506,-79.43654973,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=7718 Sylvan Rd, Snow Camp, NC, 27349-9504. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-012353,Ahoskie Comprehensive Care,37091,36.29623063,-76.99199483,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=120 Health Center Dr, Ahoskie, NC, 27910-8161. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-012507,Hendersonville Family Health Center,37089,35.31921898,-82.47001104,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=709 N Justice St, Hendersonville, NC, 28791-3454. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-012869,CommWell Health of Smithfield,37101,35.51369531,-78.33541031,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=507 N Brightleaf Blvd, Suite 209, Smithfield, NC, 27577-4405. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-012922,TAPM Pediatrics at Wendover,37081,36.08759722,-79.77242567,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1046 E Wendover Ave, Greensboro, NC, 27405-6712. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-012926,Kintegra Family Medicine - Hickory,37035,35.73105759,-81.33619946,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=133 1st Ave SE, Hickory, NC, 28602-3098. This is not a claim that the site currently provides mammography.",reviewed
