candidate_id,candidate_name,county_fips,latitude,longitude,weighted_mean_distance_reduction,person_miles_reduced,population_brought_within_threshold,population_with_improved_access,intervention_score
HRSA-HCSD-BPS-H80-041271,Kintegra at R-S Middle,37161,35.39921477,-81.97462095,0.0029229020238953295,4853.084218904969,0.0,3514.0,2.6
HRSA-HCSD-BPS-H80-041052,Pardee BlueMD North Broad,37175,35.23723386,-82.73198784,0.0029531620526848674,4903.32691160611,0.0,4100.0,2.6
HRSA-HCSD-BPS-H80-039246,Blue Ridge Health - Upward Elementary,37089,35.2950661,-82.39397251,0.002857393452699762,4744.31608009184,0.0,2447.0,2.5
HRSA-HCSD-BPS-H80-027771,Blue Ridge Health-Fairview School,37099,35.35586659,-83.19469513,0.002795078803951971,4640.851018323714,0.0,3281.0,2.5
HRSA-HCSD-BPS-H80-040818,Hardin Park Elementary School,37189,36.22232202,-81.66200001,0.002789784744334241,4632.060947026522,0.0,4116.0,2.5
HRSA-HCSD-BPS-H80-013478,High Country Community Health Avery Medical Site,37011,36.09046555,-81.92826206,0.002809749729622747,4665.210109825072,0.0,1918.0,2.5
HRSA-HCSD-BPS-H80-033569,High Country Community Health Primedical,37189,36.21436366,-81.66884903,0.0028460141375571306,4725.4222635050455,0.0,4244.0,2.5
HRSA-HCSD-BPS-H80-035901,Kintegra at Holbrook Middle School,37071,35.265495,-81.10582386,0.0027974579177068738,4644.801215533374,0.0,5479.0,2.5
HRSA-HCSD-BPS-H80-041090,Kintegra at Lowell Elementary,37071,35.27818001,-81.09055002,0.002848209086889695,4729.066680553608,0.0,4759.0,2.5
HRSA-HCSD-BPS-H80-039203,Blue Ridge Health - Innovative High School,37089,35.306834,-82.41969003,0.002719801663814615,4515.863489539553,0.0,4087.0,2.4
HRSA-HCSD-BPS-LAL-037041,MAHEC at Eastfield Global Magnet,37111,35.68621001,-81.98635997,0.002672780813214328,4437.791714932608,0.0,2642.0,2.4
HRSA-HCSD-BPS-H80-027436,New Construction - New Lumberton Health Center,37155,34.61723915,-78.99064355,0.0027474351670333454,4561.74519111132,0.0,4699.0,2.4
HRSA-HCSD-BPS-H80-028120,Northeast Elementary School,37107,35.281041,-77.56109001,0.0027098287371212465,4499.304791110319,0.0,4814.0,2.4
HRSA-HCSD-BPS-H80-027243,Polk County Middle School,37149,35.29781227,-82.17285011,0.0027390292214963547,4547.788253349795,0.0,2576.0,2.4
HRSA-HCSD-BPS-H80-018400,Sugarloaf Elementary School,37089,35.33978498,-82.40330902,0.002666403035588849,4427.20227618548,0.0,4557.0,2.4
HRSA-HCSD-BPS-H80-004910,GOSHEN MEDICAL CENTER - CLINTON,37163,35.01620605,-78.34449998,0.002587192853227775,4295.684461749535,0.0,4344.0,2.3
HRSA-HCSD-BPS-H80-008820,GOSHEN MEDICAL CENTER - CLINTON DENTAL SERVICES,37163,35.0163801,-78.34459998,0.002610080276499419,4333.685938289958,0.0,4344.0,2.3
HRSA-HCSD-BPS-H80-032836,GOSHEN MEDICAL CENTER - CLINTON MOBILE UNIT,37163,35.01589705,-78.34501631,0.002599937062864779,4316.844501383479,0.0,4344.0,2.3
HRSA-HCSD-BPS-H80-028124,Grace Court Behavioral Health Therapeutic Center,37155,34.64285312,-78.98380308,0.002562979431683984,4255.481344087978,0.0,4736.0,2.3
HRSA-HCSD-BPS-H80-040176,Kintegra Pediatrics Behavioral Health Family Dentistry,37045,35.27796057,-81.53264562,0.0025619471043816524,4253.767303966642,0.0,5574.0,2.3
HRSA-HCSD-BPS-H80-028379,Kintegra at North Belmont Elementary,37071,35.27272343,-81.05020565,0.002632644840340602,4371.151350332124,0.0,5621.0,2.3
HRSA-HCSD-BPS-LAL-037802,MAHEC at William Randolph,37021,35.59818636,-82.56098117,0.0025403744813971415,4217.948875804965,0.0,12422.0,2.3
HRSA-HCSD-BPS-H80-041585,North Cove Elementary School,37111,35.78954001,-82.03417998,0.0026010640278915907,4318.715674670221,0.0,2532.0,2.3
HRSA-HCSD-BPS-H80-014304,Avery Dental Clinic,37011,36.08407695,-81.92911199,0.002420939536813063,4019.6432740406217,0.0,1918.0,2.2
HRSA-HCSD-BPS-H80-038888,CRCHC Homeless Clinic at Salvation Army Concord,37025,35.41449427,-80.57363855,0.002473491680645413,4106.899014334821,0.0,6041.0,2.2
HRSA-HCSD-BPS-H80-011111,GOSHEN MEDICAL CENTER - NEW RIVER,37133,34.75056967,-77.41376725,0.002472178237225478,4104.718218850881,0.0,4044.0,2.2
HRSA-HCSD-BPS-H80-034365,GOSHEN MEDICAL CENTER - NEW RIVER MOBILE UNIT,37133,34.75056967,-77.41376725,0.002472178237225478,4104.718218850881,0.0,4044.0,2.2
HRSA-HCSD-BPS-H80-012922,TAPM Pediatrics at Wendover,37081,36.08759722,-79.77242567,0.002428982666794525,4032.9978055522915,0.0,9232.0,2.2
HRSA-HCSD-BPS-H80-039244,Blue Ridge Health - Blue Ridge School and Early College,37099,35.12919159,-83.12072551,0.002325756928292116,3861.605402243739,0.0,1556.0,2.1
HRSA-HCSD-BPS-H80-036333,East McDowell Middle School,37111,35.68710666,-81.99613469,0.002349700214810582,3901.3599971639715,0.0,2642.0,2.1
HRSA-HCSD-BPS-H80-041083,Kintegra at Lindley Park Elementary,37151,35.70203734,-79.80683581,0.002341371678266959,3887.5315865857197,0.0,6664.0,2.1
HRSA-HCSD-BPS-H80-039112,Kintegra at West Caldwell High,37027,35.88678744,-81.59178246,0.002384328146547006,3958.85500304152,0.0,2814.0,2.1
HRSA-HCSD-BPS-LAL-036806,MAHEC at East McDowell Middle,37111,35.68710666,-81.99613469,0.002349700214810582,3901.3599971639715,0.0,2642.0,2.1
HRSA-HCSD-BPS-H80-040571,Resource Center at Salvation Army,37025,35.41480721,-80.57448026,0.0023731899378906813,3940.3615112258612,0.0,6041.0,2.1
HRSA-HCSD-BPS-H80-002613,APPLE VALLEY SCHOOL HLTH CTR,37089,35.36207401,-82.42176396,0.002148814174528232,3567.815846890568,0.0,4045.0,1.9
HRSA-HCSD-BPS-H80-038817,Advance Community Health-Franklin County CarePlex,37069,36.09682058,-78.29406381,0.002138812407888645,3551.2092636240304,0.0,3734.0,1.9
HRSA-HCSD-BPS-H80-041031,Blue Ridge Health - Hall Fletcher Academy,37021,35.57483094,-82.57500301,0.002158249778488457,3583.482393459987,0.0,3565.0,1.9
HRSA-HCSD-BPS-H80-034745,Blue Ridge Health-Brevard Middle School,37175,35.24549322,-82.72936112,0.0021532580513627525,3575.194304450916,0.0,3697.0,1.9
HRSA-HCSD-BPS-H80-004319,Carrboro Community Health Center,37135,35.91345522,-79.06976511,0.0021780272845135524,3616.3202722513442,0.0,4061.0,1.9
HRSA-HCSD-BPS-H80-039628,Kintegra at Grover Elementary,37045,35.17419998,-81.44684997,0.002161919728682333,3589.575850313642,0.0,659.0,1.9
HRSA-HCSD-BPS-H80-041463,Kintegrea at Drexel Elementary,37023,35.74953675,-81.60864207,0.00210866899731957,3501.160199734508,0.0,2893.0,1.9
HRSA-HCSD-BPS-LAL-037801,MAHEC at Hall Fletcher Elementary,37021,35.57483094,-82.57500301,0.002158249778488457,3583.482393459987,0.0,3565.0,1.9
HRSA-HCSD-BPS-H80-035664,Piedmont Health Mobile Unit,37135,35.91345522,-79.06976511,0.0021780272845135524,3616.3202722513442,0.0,4061.0,1.9
HRSA-HCSD-BPS-H80-041391,Kintegra at Turning Point Middle,37119,35.2950112,-80.79657346,0.002016823571521481,3348.663269329263,0.0,8058.0,1.8
HRSA-HCSD-BPS-H80-028371,Kintegra at Viewmont Elementary,37035,35.7527997,-81.33900103,0.0019716180263433776,3273.6055643096224,0.0,3562.0,1.8
HRSA-HCSD-BPS-LAL-038107,MAHEC OB/GYN Specialists Franklin,37113,35.18326002,-83.377976,0.001991119915526476,3305.9858185431176,0.0,3497.0,1.8
HRSA-HCSD-BPS-H80-008576,NORTH HENDERSON HIGH SCHOOL,37089,35.36083701,-82.42221399,0.00201579322571074,3346.9525192072133,0.0,4045.0,1.8
HRSA-HCSD-BPS-H80-039283,Blowing Rock School,37189,36.13158952,-81.67700035,0.0019157316039493633,3180.8137045913845,0.0,2004.0,1.7
HRSA-HCSD-BPS-H80-036589,Kintegra Family Medicine - Asheboro,37151,35.74869449,-79.8065116,0.0018835202918944813,3127.3311694513804,0.0,4335.0,1.7
HRSA-HCSD-BPS-H80-041088,Kintegra at Donna Lee Loflin Elementary,37151,35.70176937,-79.81989331,0.0019212884628770288,3190.040118664818,0.0,5807.0,1.7
HRSA-HCSD-BPS-H80-037145,Kintegra at Turning Point Academy,37045,35.29309472,-81.54550992,0.0018559313450712844,3081.523447759283,0.0,5934.0,1.7
HRSA-HCSD-BPS-H80-038033,Marion Elementary School,37111,35.69112092,-82.0064969,0.0018657018391859083,3097.7460342199106,0.0,2332.0,1.7
HRSA-HCSD-BPS-H80-035449,Kintegra at Catawba Springs Elementary,37109,35.45576395,-81.02137006,0.0018106489864093036,3006.3382043194833,0.0,4321.0,1.6
HRSA-HCSD-BPS-H80-040076,Kintegra at Granite Falls Middle,37027,35.79942768,-81.43736585,0.0018486563166585433,3069.4442452087624,0.0,3641.0,1.6
HRSA-HCSD-BPS-H80-041460,Kintegra at Jimmy C Draughn High,37023,35.76637092,-81.54377444,0.0018038013613107435,2994.9686472727126,0.0,3789.0,1.6
HRSA-HCSD-BPS-H80-028378,Kintegra at Oakwood Elementary,37035,35.73729997,-81.34371166,0.0017614489047024255,2924.648110656243,0.0,4577.0,1.6
HRSA-HCSD-BPS-H80-032586,Mobile Area Health Center #2,37065,35.92915528,-77.7738104,0.0018451913122738452,3063.691073203563,0.0,3582.0,1.6
HRSA-HCSD-BPS-H80-037464,Mobile Area Health Center #3,37065,35.92915528,-77.7738104,0.0018451913122738452,3063.691073203563,0.0,3582.0,1.6
HRSA-HCSD-BPS-H80-013957,Mobile Area Health Clinic (MAHC),37065,35.92915528,-77.7738104,0.0018451913122738452,3063.691073203563,0.0,3582.0,1.6
HRSA-HCSD-BPS-H80-017999,OIC FMC Guardian Court,37127,35.96311762,-77.85736657,0.001849103168886707,3070.1861830085772,0.0,6873.0,1.6
HRSA-HCSD-BPS-H80-011640,OIC Family Medical Center,37065,35.92915528,-77.7738104,0.0018451913122738452,3063.691073203563,0.0,3582.0,1.6
HRSA-HCSD-BPS-LAL-038217,AMG - N Tryon Rd,37119,35.29693389,-80.7549387,0.001721179926324195,2857.786908371272,0.0,5847.0,1.5
HRSA-HCSD-BPS-H80-034794,Dave Cathcart Pediatric Clinic,37119,35.19034018,-80.79902592,0.00171862167456996,2853.539276697352,0.0,7323.0,1.5
HRSA-HCSD-BPS-H80-039841,GOSHEN MEDICAL CENTER - ROCKINGHAM,37153,34.91302719,-79.72925582,0.001709427555588884,2838.2736833353374,0.0,2643.0,1.5
HRSA-HCSD-BPS-H80-041029,GOSHEN MEDICAL CENTER - ROCKINGHAM MOBILE UNIT 2,37153,34.91302719,-79.72925582,0.001709427555588884,2838.2736833353374,0.0,2643.0,1.5
HRSA-HCSD-BPS-H80-038870,Isaac Dickson Elementary School,37021,35.59430805,-82.56410335,0.0016670145423635777,2767.852600631502,0.0,11247.0,1.5
HRSA-HCSD-BPS-H80-031432,Kintegra at Hickory High,37035,35.74933776,-81.33231571,0.0016729701109205624,2777.7410182186195,0.0,3677.0,1.5
HRSA-HCSD-BPS-LAL-038419,MAHEC at Isaac Dickson Elementary School,37021,35.59430805,-82.56410335,0.0016670145423635777,2767.852600631502,0.0,11247.0,1.5
HRSA-HCSD-BPS-H80-041145,Pardee BlueMD Turtle Creek,37021,35.50734141,-82.52488166,0.0016469943875730296,2734.6118363226933,0.0,4205.0,1.5
HRSA-HCSD-BPS-H80-013480,Senior TLC - Gastonia,37071,35.26876813,-81.14423753,0.0016554161389830777,2748.5950176026377,0.0,10232.0,1.5
HRSA-HCSD-BPS-H80-002600,WALLTOWN CLINIC,37063,36.01105992,-78.91988998,0.0016340706975618115,2713.153793757217,0.0,6260.0,1.5
HRSA-HCSD-BPS-H80-039284,Watauga High School,37189,36.2165059,-81.65100002,0.001650973934706841,2741.219337099524,0.0,3204.0,1.5
HRSA-HCSD-BPS-H80-003127,"ANSON REGIONAL MEDICAL SERVICES, INC.",37007,34.96788199,-80.07893821,0.0015951319201875172,2648.501210662147,0.0,1877.0,1.4
HRSA-HCSD-BPS-H80-037660,Arms 19ft Mobile,37007,34.96788199,-80.07893821,0.0015951319201875172,2648.501210662147,0.0,1877.0,1.4
HRSA-HCSD-BPS-H80-040462,GOSHEN MEDICAL CENTER - NEW BERN,37049,35.09416379,-77.12897501,0.0015177304703773969,2519.9865524481665,0.0,2095.0,1.4
HRSA-HCSD-BPS-H80-034366,GOSHEN MEDICAL CENTER - NEW BERN MOBILE UNIT,37049,35.09416379,-77.12897501,0.0015177304703773969,2519.9865524481665,0.0,2095.0,1.4
HRSA-HCSD-BPS-H80-033916,Kintegra Behavioral Health - Hickory,37035,35.74450107,-81.33474277,0.0015488598559132982,2571.6726946634835,0.0,4100.0,1.4
HRSA-HCSD-BPS-H80-041458,Kintegra at Heritage Middle,37023,35.75911626,-81.58118137,0.0015182955375656697,2520.924770230223,0.0,2623.0,1.4
HRSA-HCSD-BPS-H80-037805,Spruce Pine Health Center,37121,35.89606541,-82.06840003,0.001560683822764931,2591.3047953850946,0.0,3428.0,1.4
HRSA-HCSD-BPS-H80-040148,Agape Health Services - Carolina Avenue,37013,35.55734311,-77.0594,0.001435568104771082,2383.5670362782375,0.0,4319.0,1.3
HRSA-HCSD-BPS-H80-039285,Avery County High School,37011,36.06783747,-81.91955167,0.001436663253715223,2385.385383254876,0.0,2534.0,1.3
HRSA-HCSD-BPS-H80-041547,Blue Ridge Health - Polk County High School,37149,35.26535565,-82.18559848,0.001424007425273215,2364.3720886637616,0.0,2818.0,1.3
HRSA-HCSD-BPS-H80-041034,Blue Ridge Health - Scott's Creek Elementary School,37099,35.40909297,-83.1778408,0.0014079148511715223,2337.6525418654046,0.0,2061.0,1.3
HRSA-HCSD-BPS-H80-033394,Blue Ridge Health-Meridian Macon,37113,35.17763912,-83.36742185,0.0015081546785171245,2504.0872427960853,0.0,4635.0,1.3
HRSA-HCSD-BPS-H80-019698,Catawba Valley Family Medicine - Northeast Hickory,37035,35.75000907,-81.28942743,0.0014798941842438503,2457.1645072220404,0.0,10410.0,1.3
HRSA-HCSD-BPS-H80-003635,GOSHEN MEDICAL CENTER - INC.,37061,35.11012037,-78.1360387,0.0015100744313531092,2507.274733213605,0.0,949.0,1.3
HRSA-HCSD-BPS-H80-021014,GOSHEN MEDICAL CENTER - MOBILE DENTAL,37061,35.10938256,-78.13565439,0.0015121638044280634,2510.7438551392015,0.0,1396.0,1.3
HRSA-HCSD-BPS-H80-021015,GOSHEN MEDICAL CENTER - MOBILE MEDICAL,37061,35.11012037,-78.1360387,0.0015100744313531092,2507.274733213605,0.0,949.0,1.3
HRSA-HCSD-BPS-H80-027568,Horizon at Oak City Cares,37183,35.76156093,-78.6402805,0.0014770673305066096,2452.4708982166067,0.0,4137.0,1.3
HRSA-HCSD-BPS-H80-036177,Kintegra at Kings Mountain Intermediate,37045,35.2319,-81.37846998,0.0014148690704069876,2349.1990840862977,0.0,3003.0,1.3
HRSA-HCSD-BPS-H80-037141,Kintegra at Warlick Academy,37071,35.28220525,-81.13349319,0.0015131183964528202,2512.3288263263867,0.0,5177.0,1.3
HRSA-HCSD-BPS-H80-015746,AppHealthCare -Ashe Health Center,37009,36.41707793,-81.47880681,0.0013727380394707284,2279.246194905816,0.0,3125.0,1.2
HRSA-HCSD-BPS-H80-039286,Avery County Middle School,37011,36.06744356,-81.9164466,0.0013241820316491544,2198.6254989791482,0.0,2534.0,1.2
HRSA-HCSD-BPS-H80-013970,GOSHEN MEDICAL CENTER - FAIRVIEW,37163,35.01356295,-78.32684057,0.0013209414876245778,2193.245013099782,0.0,4344.0,1.2
HRSA-HCSD-BPS-H80-012926,Kintegra Family Medicine - Hickory,37035,35.73105759,-81.33619946,0.0013100989018739674,2175.24236320997,0.0,4841.0,1.2
HRSA-HCSD-BPS-H80-031440,Kintegra at Hickory Career & Arts Magnet,37035,35.74364109,-81.33117049,0.0013355625224329543,2217.521267559392,0.0,4100.0,1.2
HRSA-HCSD-BPS-H80-018820,OIC Family Medical Center at Community Health Plaza,37127,35.97471759,-77.81947618,0.0013439884719594,2231.511419244869,0.0,2997.0,1.2
HRSA-HCSD-BPS-H80-039014,Starlight Pediatrics,37183,35.65472712,-78.82765023,0.001326133805915876,2201.8661566595138,0.0,3439.0,1.2
HRSA-HCSD-BPS-H80-012353,Ahoskie Comprehensive Care,37091,36.29623063,-76.99199483,0.0012269000998154718,2037.1019842301157,0.0,3683.0,1.1
HRSA-HCSD-BPS-H80-037835,Blue Ridge Health - Tryon Elementary School,37149,35.2144143,-82.24340737,0.0012763703280608792,2119.2406197508017,0.0,1161.0,1.1
HRSA-HCSD-BPS-H80-002897,GOSHEN MEDICAL CENTER - FAISON DENTAL SERVICES,37061,35.15245028,-78.1067605,0.0012813974545042228,2127.587484547904,0.0,949.0,1.1
HRSA-HCSD-BPS-H80-039435,Hertford County High School Based Health Center,37091,36.29473743,-76.99859675,0.0012124798806166944,2013.1591569801378,0.0,4335.0,1.1
HRSA-HCSD-BPS-H80-038086,High Country Community Health Surry County,37171,36.27575427,-80.8439763,0.0011943817187129709,1983.1096023908617,0.0,4083.0,1.1
HRSA-HCSD-BPS-H80-037877,High Country Community Health at the Hospitality House,37189,36.21379423,-81.63719997,0.0012892992746750928,2140.7073901959106,0.0,3472.0,1.1
HRSA-HCSD-BPS-H80-019326,Wilkes Community Health Center (Wilkes County Health Department),37193,36.14409204,-81.15646413,0.0011880688323343005,1972.627906798741,0.0,4059.0,1.1
HRSA-HCSD-BPS-H80-032511,Wilkes Health School Based Health Mobile Van,37193,36.14409204,-81.15646413,0.0011880688323343005,1972.627906798741,0.0,4059.0,1.1
HRSA-HCSD-BPS-H80-037201,ARMS Union,37179,34.968833,-80.52562098,0.0011579808052563669,1922.6707997194876,0.0,5611.0,1.0
HRSA-HCSD-BPS-H80-040031,Blue Ridge Health - Hendersonville Elementary School,37089,35.322904,-82.47512802,0.0011421318000931864,1896.3556662617234,0.0,6047.0,1.0
HRSA-HCSD-BPS-H80-036736,James Austin Health Center,37157,36.49211068,-79.74643926,0.0011135999966299065,1848.9824584044145,0.0,5878.0,1.0
HRSA-HCSD-BPS-H80-039109,Kintegra at Kings Mountain Middle,37045,35.23030999,-81.37417996,0.0011606604895645488,1927.1200537558423,0.0,1789.0,1.0
HRSA-HCSD-BPS-LAL-034897,MAHEC Health Center at Deerfield,37021,35.51167125,-82.53451322,0.0010819214182747512,1796.3844556537574,0.0,3019.0,1.0
HRSA-HCSD-BPS-LAL-036812,MAHEC at West McDowell Middle,37111,35.69879339,-82.03832823,0.0011142598436540074,1850.0780453085858,0.0,1911.0,1.0
HRSA-HCSD-BPS-H80-036334,West McDowell Middle School,37111,35.69879339,-82.03832823,0.0011142598436540074,1850.0780453085858,0.0,1911.0,1.0
HRSA-HCSD-BPS-H80-000629,AGAPE COMMUNITY HEALTH CENTER,37013,35.54652312,-77.05339998,0.0010520948014456067,1746.8613850022348,0.0,2881.0,0.9
HRSA-HCSD-BPS-H80-039434,Agape Health Services Mobile Unit,37013,35.54652312,-77.05339998,0.0010520948014456067,1746.8613850022348,0.0,2881.0,0.9
HRSA-HCSD-BPS-LAL-041485,BDIHS Durham- Address Typo,37063,35.90920728,-78.929649,0.0009635167474532864,1599.789484385276,0.0,5047.0,0.9
HRSA-HCSD-BPS-H80-039429,Blue Ridge Health - Brevard Academy,37175,35.27014754,-82.68552117,0.0010280253252601904,1706.8972691756362,0.0,2799.0,0.9
HRSA-HCSD-BPS-H80-039467,Contentnea Health Diabetology,37147,35.61716286,-77.40823067,0.0009620675883845906,1597.3833513881807,0.0,3327.0,0.9
HRSA-HCSD-BPS-H80-032093,GOSHEN MEDICAL CENTER - NEW BERN,37049,35.09450087,-77.1174073,0.0010468908491597076,1738.220924765058,0.0,2523.0,0.9
HRSA-HCSD-BPS-H80-041498,Kintegra at Valmead Elementary,37027,35.93713187,-81.54056769,0.0010631297139593059,1765.1833675180428,0.0,1972.0,0.9
HRSA-HCSD-BPS-LAL-038411,MAHEC at Avery's Creek Elementary School,37021,35.47677022,-82.5779852,0.0010156224310134572,1686.3039376696588,0.0,2194.0,0.9
HRSA-HCSD-BPS-LAL-037045,MAHEC at Estes Elementary,37021,35.48788998,-82.53987646,0.0010247402177420233,1701.4427916312345,0.0,2270.0,0.9
HRSA-HCSD-BPS-LAL-037043,MAHEC at McDowell High School,37111,35.69652012,-82.03627538,0.0010641804572969799,1766.9279849799,0.0,2374.0,0.9
HRSA-HCSD-BPS-LAL-038221,MAHEC at T.C. Roberson High,37021,35.48591026,-82.53433938,0.001032463359349972,1714.2660256471163,0.0,3019.0,0.9
HRSA-HCSD-BPS-H80-037494,McDowell High School,37111,35.69652012,-82.03627538,0.0010641804572969799,1766.9279849799,0.0,2374.0,0.9
HRSA-HCSD-BPS-H80-039743,Sanford Community Health Center,37105,35.4664166,-79.18530839,0.001002495594758599,1664.5085981913614,0.0,6066.0,0.9
HRSA-HCSD-BPS-H80-019195,Appalachian District Health Department Dental Center,37009,36.42210116,-81.47101391,0.0008666873008044441,1439.0172602001708,0.0,2663.0,0.8
HRSA-HCSD-BPS-H80-028122,Blue Ridge Health-Polk,37149,35.24945232,-82.19773175,0.0008745721556238297,1452.10899717236,0.0,1966.0,0.8
HRSA-HCSD-BPS-H80-038601,CarePlex at Beacon Point,37183,35.76002876,-78.61483128,0.0009404201570880484,1561.4407141234974,0.0,3401.0,0.8
HRSA-HCSD-BPS-H80-001925,Contentnea Health Greene Dental,37079,35.45389764,-77.6814751,0.0008597278348934087,1427.4620065827944,0.0,1180.0,0.8
HRSA-HCSD-BPS-H80-001097,Contentnea Health KBR,37079,35.45364241,-77.68220214,0.0008884261058247698,1475.111611197744,0.0,1180.0,0.8
HRSA-HCSD-BPS-H80-032421,High Country Community Health Mobile Unit,37189,36.20321958,-81.656,0.0008663248659188758,1438.4154860013941,0.0,3793.0,0.8
HRSA-HCSD-BPS-H80-031285,High Country Community Health Watauga Center,37189,36.20321958,-81.656,0.0008663248659188758,1438.4154860013941,0.0,3793.0,0.8
HRSA-HCSD-BPS-H80-019546,NC Farmworkers Project Mobile Medical Unit1,37085,35.30830918,-78.61361767,0.0009028556058855733,1499.0698480662,0.0,4258.0,0.8
HRSA-HCSD-BPS-H80-039343,North Carolina Farmworkers' Project,37085,35.30830918,-78.61361767,0.0009028556058855733,1499.0698480662,0.0,4258.0,0.8
HRSA-HCSD-BPS-H80-035367,Pardee BlueMD 643 Fifth Avenue West,37089,35.317016,-82.46820901,0.0008875238838917518,1473.6135934779284,0.0,5754.0,0.8
HRSA-HCSD-BPS-H80-041294,AppHealthCare Mobile Outreach,37005,36.49243573,-81.14592657,0.0007685432152478414,1276.062255584982,0.0,1466.0,0.7
HRSA-HCSD-BPS-H80-015731,Appalachian District Health Center - Alleghany County,37005,36.49243573,-81.14592657,0.0007685432152478414,1276.062255584982,0.0,1466.0,0.7
HRSA-HCSD-BPS-H80-032689,"Appalachian District Local Health Department, dba AppHealthCare",37005,36.49243573,-81.14592657,0.0007685432152478414,1276.062255584982,0.0,1466.0,0.7
HRSA-HCSD-BPS-H80-015118,Appalachian Mountain Health at May's Care Center,37021,35.59338847,-82.56136833,0.0008282696612952492,1375.2299561764864,0.0,6667.0,0.7
HRSA-HCSD-BPS-H80-001640,GOSHEN MEDICAL CENTER - COMMUNITY HEALTH SERVICES,37191,35.21173733,-78.07661562,0.0008310361855201502,1379.8233961711642,0.0,2387.0,0.7
HRSA-HCSD-BPS-H80-032837,GOSHEN MEDICAL CENTER - MOUNT OLIVE MOBILE UNIT,37191,35.21173733,-78.07661562,0.0008310361855201502,1379.8233961711642,0.0,2387.0,0.7
HRSA-HCSD-BPS-LAL-037091,MAHEC at Koontz Intermediate,37021,35.48406624,-82.53863292,0.0007594297752022987,1260.9306187037646,0.0,2270.0,0.7
HRSA-HCSD-BPS-H80-032534,OIC Sunset Avenue,37127,35.95873719,-77.82507579,0.0007796177008271173,1294.4499438338166,0.0,1982.0,0.7
HRSA-HCSD-BPS-H80-005236,"PERSON FAMILY MEDICAL CENTER, INC.",37145,36.402169,-78.97795704,0.0007591768744169486,1260.510711091297,0.0,3713.0,0.7
HRSA-HCSD-BPS-H80-035365,Pardee BlueMD 611B Fifth Avenue West,37089,35.31715099,-82.46726303,0.0008136590916036529,1350.9710776304992,0.0,5754.0,0.7
HRSA-HCSD-BPS-H80-027566,Person Family Behavioral Health,37145,36.40169056,-78.9787389,0.0007637938182941969,1268.1765231120442,0.0,3713.0,0.7
HRSA-HCSD-BPS-H80-027567,Person Family Dental Center Roxboro Site,37145,36.40228204,-78.97803262,0.0007473037636333843,1240.7970135051442,0.0,3713.0,0.7
HRSA-HCSD-BPS-H80-035150,Agape Health Services- Plymouth,37187,35.86707362,-76.74967745,0.0006852066486116556,1137.6931371220917,0.0,1190.0,0.6
HRSA-HCSD-BPS-LAL-041486,BDIHS Wake Forest,37183,35.9662975,-78.52157548,0.0006330330023307725,1051.065840914933,0.0,2403.0,0.6
HRSA-HCSD-BPS-H80-022242,Blue Ridge Health - Collins Dental,37149,35.25099988,-82.20471492,0.0007279755369485584,1208.7051024055932,0.0,2670.0,0.6
HRSA-HCSD-BPS-H80-039243,Blue Ridge Health - Hendersonville Middle,37089,35.32211778,-82.47205488,0.0006190921751004575,1027.9189793106711,0.0,4315.0,0.6
HRSA-HCSD-BPS-H80-036590,Kintegra Family Dentistry - Asheboro,37151,35.7118948,-79.80743596,0.000676265873390059,1122.8481868712852,0.0,3762.0,0.6
HRSA-HCSD-BPS-H80-040925,Kintegra at Balfour Elementary,37151,35.74576066,-79.82175401,0.0006199583440448057,1029.3571359099537,0.0,2104.0,0.6
HRSA-HCSD-BPS-H80-039104,Kintegra at North Asheboro Middle,37151,35.74398445,-79.82291993,0.0006193677883957363,1028.3765979796867,0.0,2907.0,0.6
HRSA-HCSD-BPS-LAL-038219,MAHEC at Valley Springs Middle,37021,35.48287337,-82.54014334,0.0006448626300047975,1070.7073406679156,0.0,2270.0,0.6
HRSA-HCSD-BPS-H80-041033,Pardee BlueMD 106 Long Shoals,37021,35.48275192,-82.53814476,0.0006651916659136464,1104.4609603747115,0.0,2270.0,0.6
HRSA-HCSD-BPS-H80-035743,St. Augustine University CarePlex,37183,35.78463693,-78.62064229,0.0006222546916091068,1033.1699110335546,0.0,1230.0,0.6
HRSA-HCSD-BPS-H80-032912,Blue Ridge Health - Arden,37021,35.45062073,-82.52710781,0.0006135832439248882,1018.7721427993471,0.0,1348.0,0.5
HRSA-HCSD-BPS-H80-034367,Blue Ridge Health - Asheville Middle School,37021,35.58554423,-82.56177754,0.0005658826767840055,939.5717906384754,0.0,3467.0,0.5
HRSA-HCSD-BPS-H80-015126,CCHD - Craven County Community Health Center,37049,35.1233308,-77.08210163,0.0005993861835798764,995.1998406996014,0.0,1762.0,0.5
HRSA-HCSD-BPS-H80-012507,Hendersonville Family Health Center,37089,35.31921898,-82.47001104,0.000589549798128019,978.8678505688282,0.0,5374.0,0.5
HRSA-HCSD-BPS-H80-040343,Kintegra Family Medicine - X-Ray Drive,37071,35.27558111,-81.13802344,0.0005416826194269066,899.3908624047558,0.0,2642.0,0.5
HRSA-HCSD-BPS-H80-008766,Kintegra Pediatric Dentistry - Gastonia,37071,35.27747785,-81.14170142,0.0005568737052184984,924.6136095651123,0.0,4378.0,0.5
